"","O18","NA.","NA..1","elev"
"317",-13.7564239501953,-117.62502495,50.87494365,721.310424804688
"318",-15.0398693084717,-117.54169165,50.87494365,1082.76696777344
"319",-16.1113395690918,-117.45835835,50.87494365,2210.333984375
"320",-16.5158576965332,-117.37502505,50.87494365,1804.06079101562
"321",-16.577823638916,-117.29169175,50.87494365,1647.46069335938
"322",-15.2639217376709,-117.20835845,50.87494365,1508.50561523438
"323",-16.6184883117676,-117.12502515,50.87494365,2550.1826171875
"324",-16.6521549224854,-117.04169185,50.87494365,1758.82080078125
"325",-16.2998218536377,-116.95835855,50.87494365,2288.13500976562
"326",-16.3892688751221,-116.87502525,50.87494365,1554.96240234375
"327",-17.3291339874268,-116.79169195,50.87494365,2224.63623046875
"328",-17.5939693450928,-116.70835865,50.87494365,2619.43603515625
"329",-16.1069717407227,-116.62502535,50.87494365,2000.50793457031
"330",-15.095742225647,-116.54169205,50.87494365,1409.25061035156
"331",-14.7992191314697,-116.45835875,50.87494365,1041.17761230469
"332",-14.6204748153687,-116.37502545,50.87494365,809.131591796875
"333",-16.106107711792,-116.29169215,50.87494365,1362.28161621094
"334",-17.1124973297119,-116.20835885,50.87494365,2232.25366210938
"335",-16.3456573486328,-116.12502555,50.87494365,1783.23510742188
"336",-15.6907215118408,-116.04169225,50.87494365,1167.23999023438
"337",-14.641583442688,-117.95835815,50.79161035,1365.14709472656
"338",-15.2996082305908,-117.87502485,50.79161035,2009.66162109375
"339",-15.1703004837036,-117.79169155,50.79161035,1947.86254882812
"340",-14.2690572738647,-117.70835825,50.79161035,1439.61267089844
"341",-14.0409364700317,-117.62502495,50.79161035,998.445617675781
"342",-15.9082927703857,-117.54169165,50.79161035,1720.53747558594
"343",-15.8104362487793,-117.45835835,50.79161035,1641.59924316406
"344",-15.3840456008911,-117.37502505,50.79161035,1601.4736328125
"345",-15.6216621398926,-117.29169175,50.79161035,1088.68017578125
"346",-14.8319492340088,-117.20835845,50.79161035,876.942993164062
"347",-16.1797294616699,-117.12502515,50.79161035,1947.23999023438
"348",-16.6081638336182,-117.04169185,50.79161035,2328.55541992188
"349",-17.1759147644043,-116.95835855,50.79161035,2219.90771484375
"350",-17.2636699676514,-116.87502525,50.79161035,2604.21899414062
"351",-16.9217967987061,-116.79169195,50.79161035,2335.40747070312
"352",-16.5397968292236,-116.70835865,50.79161035,2064.23803710938
"353",-17.1547775268555,-116.62502535,50.79161035,2338.31005859375
"354",-17.0720806121826,-116.54169205,50.79161035,1946.30480957031
"355",-15.7122659683228,-116.45835875,50.79161035,2040.91540527344
"356",-14.9351358413696,-116.37502545,50.79161035,1120.57397460938
"357",-14.8524761199951,-116.29169215,50.79161035,1094.53759765625
"358",-15.3202648162842,-116.20835885,50.79161035,906.906677246094
"359",-16.4062633514404,-116.12502555,50.79161035,1451.66882324219
"360",-16.545768737793,-116.04169225,50.79161035,2217.96557617188
"361",-12.7603826522827,-117.95835815,50.70827705,441
"362",-13.9422550201416,-117.87502485,50.70827705,1163.23486328125
"363",-12.854959487915,-117.79169155,50.70827705,441
"364",-13.6833667755127,-117.70835825,50.70827705,807.412780761719
"365",-15.1876335144043,-117.62502495,50.70827705,1811.1767578125
"366",-15.827465057373,-117.54169165,50.70827705,1789.18688964844
"367",-15.0907220840454,-117.45835835,50.70827705,1059.31359863281
"368",-16.1089210510254,-117.37502505,50.70827705,2506.75415039062
"369",-15.9222755432129,-117.29169175,50.70827705,1480.44226074219
"370",-15.5539712905884,-117.20835845,50.70827705,2054.40014648438
"371",-14.4772157669067,-117.12502515,50.70827705,1117.51110839844
"372",-15.3450040817261,-117.04169185,50.70827705,2092.34326171875
"373",-16.6318740844727,-116.95835855,50.70827705,2558.8486328125
"374",-16.1129379272461,-116.87502525,50.70827705,2264.6640625
"375",-17.3090171813965,-116.79169195,50.70827705,2840.89672851562
"376",-16.409351348877,-116.70835865,50.70827705,1944.91198730469
"377",-17.0396556854248,-116.62502535,50.70827705,2477.080078125
"378",-17.0068645477295,-116.54169205,50.70827705,1591.40649414062
"379",-16.8746452331543,-116.45835875,50.70827705,1840.60241699219
"380",-16.0239181518555,-116.37502545,50.70827705,2193.85083007812
"381",-15.002613067627,-116.29169215,50.70827705,1068.35241699219
"382",-14.892993927002,-116.20835885,50.70827705,1233.42041015625
"383",-15.1952457427979,-116.12502555,50.70827705,934.724731445312
"384",-16.9180545806885,-116.04169225,50.70827705,1740.77001953125
"385",-12.6685123443604,-117.95835815,50.62494375,973.06787109375
"386",-12.4353361129761,-117.87502485,50.62494375,441
"387",-14.2042598724365,-117.79169155,50.62494375,1830.90148925781
"388",-15.4864063262939,-117.70835825,50.62494375,1648.8095703125
"389",-14.5960884094238,-117.62502495,50.62494375,1245.93176269531
"390",-13.7145767211914,-117.54169165,50.62494375,917.424011230469
"391",-14.2395315170288,-117.45835835,50.62494375,1273.08154296875
"392",-15.4466123580933,-117.37502505,50.62494375,2139.95434570312
"393",-15.9008264541626,-117.29169175,50.62494375,1457.03344726562
"394",-16.019063949585,-117.20835845,50.62494375,1904.96789550781
"395",-15.9692611694336,-117.12502515,50.62494375,2160.26391601562
"396",-13.8543643951416,-117.04169185,50.62494375,589.329467773438
