"","O18","NA.","NA..1","elev"
"251",-12.7539262771606,-117.12502515,50.12494395,1667.98034667969
"252",-12.7148551940918,-117.04169185,50.12494395,1784.91198730469
"253",-11.3525924682617,-116.95835855,50.12494395,1059.44519042969
"254",-12.6549196243286,-116.87502525,50.12494395,1626.62683105469
"255",-13.3958702087402,-116.79169195,50.12494395,1990.25109863281
"256",-13.1688070297241,-116.70835865,50.12494395,993.748962402344
"257",-13.3779697418213,-116.62502535,50.12494395,1567.51000976562
"258",-13.5622415542603,-116.54169205,50.12494395,1859.95910644531
"259",-13.9494066238403,-116.45835875,50.12494395,2250.15991210938
"260",-13.8633460998535,-116.37502545,50.12494395,2417.68603515625
"261",-13.5734510421753,-116.29169215,50.12494395,1793.79162597656
"262",-13.8573522567749,-116.20835885,50.12494395,2282.5107421875
"263",-13.4300975799561,-116.12502555,50.12494395,2124.84741210938
"264",-12.9018774032593,-116.04169225,50.12494395,1115.01733398438
"265",-11.5990438461304,-117.95835815,50.04161065,1517.00402832031
"266",-11.9318161010742,-117.87502485,50.04161065,1455.54565429688
"267",-12.0228548049927,-117.79169155,50.04161065,1279.35412597656
"268",-12.4887952804565,-117.70835825,50.04161065,1345.08068847656
"269",-12.7647352218628,-117.62502495,50.04161065,1758.55834960938
"270",-12.5925598144531,-117.54169165,50.04161065,2110.88427734375
"271",-11.2871026992798,-117.45835835,50.04161065,641.451049804688
"272",-11.7508096694946,-117.37502505,50.04161065,1030.64294433594
"273",-12.2548818588257,-117.29169175,50.04161065,1507.67919921875
"274",-12.5328645706177,-117.20835845,50.04161065,1271.96228027344
"275",-12.5536947250366,-117.12502515,50.04161065,1260.63037109375
"276",-12.9638338088989,-117.04169185,50.04161065,2229.75366210938
"277",-12.2118034362793,-116.95835855,50.04161065,1507.49401855469
"278",-11.3468475341797,-116.87502525,50.04161065,533
"279",-12.9901103973389,-116.79169195,50.04161065,1843.25354003906
"280",-13.0484638214111,-116.70835865,50.04161065,1316.56323242188
"281",-13.2926902770996,-116.62502535,50.04161065,1874.64245605469
"282",-13.6130142211914,-116.54169205,50.04161065,1777.73999023438
"283",-13.9864730834961,-116.45835875,50.04161065,2717.05493164062
"284",-13.4176759719849,-116.37502545,50.04161065,1728
"285",-13.8775033950806,-116.29169215,50.04161065,2122.900390625
"286",-14.2338838577271,-116.20835885,50.04161065,2496.8515625
"287",-13.9064455032349,-116.12502555,50.04161065,2263.38500976562
"288",-13.5959415435791,-116.04169225,50.04161065,2125.76245117188
"289",-13.6040802001953,-117.95835815,50.95827695,2031.40319824219
"290",-13.1904611587524,-117.87502485,50.95827695,1724.23840332031
"291",-13.5108594894409,-117.79169155,50.95827695,1817.94592285156
"292",-13.596001625061,-117.70835825,50.95827695,2118.751953125
"293",-12.1369304656982,-117.62502495,50.95827695,1000.48565673828
"294",-13.7141666412354,-117.54169165,50.95827695,2405.80297851562
"295",-14.1206588745117,-117.45835835,50.95827695,1899.22961425781
"296",-14.4950437545776,-117.37502505,50.95827695,2845.59423828125
"297",-14.1482648849487,-117.29169175,50.95827695,1721.41442871094
"298",-13.672269821167,-117.20835845,50.95827695,1108.17077636719
"299",-14.7227125167847,-117.12502515,50.95827695,2622.052734375
"300",-15.1724681854248,-117.04169185,50.95827695,2675.181640625
"301",-14.4158391952515,-116.95835855,50.95827695,1625.69677734375
"302",-14.5552787780762,-116.87502525,50.95827695,2214.71606445312
"303",-14.3967552185059,-116.79169195,50.95827695,2246.0849609375
"304",-13.7749328613281,-116.70835865,50.95827695,1125.97961425781
"305",-13.2610902786255,-116.62502535,50.95827695,1101.55676269531
"306",-13.2563524246216,-116.54169205,50.95827695,965
"307",-13.3484401702881,-116.45835875,50.95827695,930.889038085938
"308",-14.4459247589111,-116.37502545,50.95827695,1572.93725585938
"309",-14.8804845809937,-116.29169215,50.95827695,2287.47045898438
"310",-14.3416185379028,-116.20835885,50.95827695,1344.59924316406
"311",-14.7706108093262,-116.12502555,50.95827695,1514.44323730469
"312",-15.3530683517456,-116.04169225,50.95827695,2055.89013671875
"313",-12.6758880615234,-117.95835815,50.87494365,752.681579589844
"314",-12.5556354522705,-117.87502485,50.87494365,1445.73815917969
"315",-13.6065521240234,-117.79169155,50.87494365,1991.8818359375
"316",-13.0847702026367,-117.70835825,50.87494365,1564.27844238281
"317",-12.0415916442871,-117.62502495,50.87494365,721.310424804688
"318",-13.1295652389526,-117.54169165,50.87494365,1082.76696777344
"319",-14.0432844161987,-117.45835835,50.87494365,2210.333984375
"320",-14.3994655609131,-117.37502505,50.87494365,1804.06079101562
"321",-14.475980758667,-117.29169175,50.87494365,1647.46069335938
"322",-13.4054145812988,-117.20835845,50.87494365,1508.50561523438
