"","O18","NA.","NA..1","elev"
"1850",-14.1648578643799,-119.87502405,51.54161005,1485.32446289062
"1851",-13.8660526275635,-119.79169075,51.54161005,1237.28393554688
"1852",-14.1087560653687,-119.70835745,51.54161005,1357.87182617188
"1853",-14.5681657791138,-119.62502415,51.54161005,1422.11999511719
"1854",-14.1201448440552,-119.54169085,51.54161005,1174.33630371094
"1855",-14.6777391433716,-119.45835755,51.54161005,1628.02478027344
"1856",-14.3713779449463,-119.37502425,51.54161005,1394.33679199219
"1857",-13.2171201705933,-119.29169095,51.54161005,543.418395996094
"1858",-13.8910131454468,-119.20835765,51.54161005,1045.21765136719
"1859",-14.6131267547607,-119.12502435,51.54161005,1306.91857910156
"1860",-15.6203022003174,-119.04169105,51.54161005,1953.64660644531
"1861",-15.1181392669678,-118.95835775,51.54161005,1644.6328125
"1862",-14.764702796936,-118.87502445,51.54161005,1407.19616699219
"1863",-15.5545406341553,-118.79169115,51.54161005,1945.57080078125
"1864",-15.5481452941895,-118.70835785,51.54161005,2015.32873535156
"1865",-14.6860752105713,-118.62502455,51.54161005,1965.30480957031
"1866",-13.7768325805664,-118.54169125,51.54161005,661.5400390625
"1867",-15.4603443145752,-118.45835795,51.54161005,2060.55688476562
"1868",-15.2601270675659,-118.37502465,51.54161005,1302.5
"1869",-14.9345798492432,-118.29169135,51.54161005,1777.19116210938
"1870",-15.5310888290405,-118.20835805,51.54161005,1626.25524902344
"1871",-15.1648483276367,-118.12502475,51.54161005,1865.28881835938
"1872",-15.3165254592896,-118.04169145,51.54161005,1918.62963867188
"1873",-15.7309446334839,-119.95835735,51.45827675,2154.11279296875
"1874",-14.8895616531372,-119.87502405,51.45827675,1397.90405273438
"1875",-15.4878511428833,-119.79169075,51.45827675,2020.84484863281
"1876",-14.7165565490723,-119.70835745,51.45827675,1118.40075683594
"1877",-14.7027235031128,-119.62502415,51.45827675,1629.73034667969
"1878",-14.0465564727783,-119.54169085,51.45827675,954.074279785156
"1879",-12.9633531570435,-119.45835755,51.45827675,424
"1880",-14.1701784133911,-119.37502425,51.45827675,1189.45361328125
"1881",-14.6182880401611,-119.29169095,51.45827675,1585
"1882",-14.2605123519897,-119.20835765,51.45827675,1550.93676757812
"1883",-14.4292707443237,-119.12502435,51.45827675,1508.62963867188
"1884",-14.7182769775391,-119.04169105,51.45827675,1044.443359375
"1885",-14.8749542236328,-118.95835775,51.45827675,1652.83190917969
"1886",-13.7876882553101,-118.87502445,51.45827675,892.389587402344
"1887",-15.4382934570312,-118.79169115,51.45827675,1725.28820800781
"1888",-15.1524286270142,-118.70835785,51.45827675,1491.87023925781
"1889",-15.2230815887451,-118.62502455,51.45827675,1964.70349121094
"1890",-14.1737375259399,-118.54169125,51.45827675,982.921630859375
